Id,Category
3978,disinfetteere+V
3979,autodenominare+V
3980,pasturare+V
3981,allibrare+A
3982,fraintendeere+V
3983,partecipere+V
3984,sovrintendere+V
3985,maldestro+N
3986,rombeere+V
3987,placchetta+N
3988,abbacchiare+V
3989,digestione+N
3990,compaginare+V
3991,sfoltire+V
3992,imbronrre+V
3993,digitare+V
3994,imporre+V
3995,mascolinizzare+V
3996,accozzare+V
3997,protocollare+V
3998,imbrancare+V
3999,creare+V
4000,servire+V
4001,aspersessere+V
4002,sbadiglieere+V
4003,sincessere+V
4004,solidarizzare+V
4005,incitamento+N
4006,spendrre+V
4007,pronare+V
4008,accontere+A
4009,preoccupare+V
4010,dattilografeere+V
4011,traboccare+V
4012,imbrattare+V
4013,deificare+V
4014,alimentare+V
4015,frutteere+V
4016,alluminare+V
4017,ricomprare+V
4018,rimaneggiare+V
4019,seguitare+V
4020,soleggiare+V
4021,chiazzare+V
4022,somigliare+V
4023,criptassessere+V
4024,travalicare+V
4025,riverire+V
4026,ninrre+V
4027,ridistribuiere+V
4028,tendeere+V
4029,infeudare+V
4030,sbattezzeere+V
4031,incasseere+V
4032,somigliassessere+V
4033,disinfettare+V
4034,scarrucolare+V
4035,smurare+V
4036,sbozzare+V
4037,aureolare+V
4038,sfrondare+V
4039,rifriggeere+V
4040,saltellerrre+V
4041,allarmare+V
4042,adopreere+V
4043,ingigantire+V
4044,circonfondere+V
4045,vapossere+V
4046,cubare+V
4047,riverire+V
4048,pudibondo+A
4049,petto+N
4050,introspettivo+A
4051,conrre+V
4052,increspe+V
4053,consumeere+V
4054,accostumare+V
4055,rugliare+V
4056,infialare+V
4057,tortureere+V
4058,ideogrammo+N
4059,ripetitivo+A
4060,quattrocentista+A
4061,cenare+V
4062,pedalare+V
4063,sfrangeere+V
4064,risarciere+V
4065,sfiorare+V
4066,suggestivo+A
4067,fustigare+V
4068,livido+A
4069,villeggeere+V
4070,tatuare+V
4071,risalire+V
4072,sonare+V
4073,accarezzare+V
4074,compatire+V
4075,cronistico+A
4076,pourparlere+V
4077,foare+V
4078,disincaglie+V
4079,allevare+V
4080,mugolare+V
4081,carezzare+V
4082,rivaccinare+V
4083,calamiteere+V
4084,mummificare+V
4085,approvvigionare+V
4086,contabilizzare+V
4087,sbaglieere+V
4088,appendere+V
4089,rimonterrre+V
4090,peggiorare+V
4091,indisponeere+V
4092,dilettare+V
4093,ignoto+A
4094,imbalsamare+V
4095,classico-accademico+A
4096,epistolare+V
4097,cartorre+V
4098,intrometteere+V
4099,importare+A
4100,girovagare+V
4101,rintanare+V
4102,abitassessere+V
4103,contrappesare+V
4104,spingeere+V
4105,fuggire+V
4106,ragliare+V
4107,tratterre+V
4108,campionare+V
4109,usufruire+V
4110,intentare+V
4111,intontirrre+V
4112,annientare+V
4113,crepuscolare+V
4114,patinare+V
4115,deregolare+V
4116,redistribuire+V
4117,riluttare+V
4118,laicizzare+V
4119,esilarare+V
4120,digiunare+V
4121,pimentare+V
4122,scolpere+A
4123,associare+V
4124,prenere+V
4125,aggiungrre+V
4126,scaricare+V
4127,intaccare+V
4128,indulgrre+V
4129,allarmare+V
4130,sfacchinare+V
4131,premunire+V
4132,ammarare+V
4133,attraccassessere+V
4134,inghirlandare+V
4135,gambetta+N
4136,deragliare+V
4137,ciccione+N
4138,coveere+V
4139,infilzare+V
4140,rampassessere+V
4141,deferire+V
4142,desisteere+V
4143,gratirre+V
4144,autorizzare+V
4145,rimasticare+V
4146,raffigurare+V
4147,delibare+V
4148,abbozzare+V
4149,riscontare+V
4150,salariare+V
4151,fujimoriano+A
4152,sperequare+V
4153,incapricrre+V
4154,incorreere+V
4155,impalcare+V
4156,sbucare+V
4157,pizzicottare+V
4158,mostrare+V
4159,tiritere+N
4160,maggiorare+V
4161,autodirigere+V
4162,democratico+A
4163,raffine+V
4164,avverare+V
4165,preambolo+N
4166,vivacchiare+V
4167,infilare+V
4168,parcare+V
4169,frizzeere+V
4170,opacizzare+A
4171,ovvare+V
4172,spifferare+V
4173,insanguinare+V
4174,riconsiderazione+N
4175,paganeggiare+V
4176,autocompatiere+V
4177,trionfare+V
4178,vomeere+V
4179,vessillo+N
4180,impellicrre+V
4181,trastullare+V
4182,formuleere+V
4183,sgarrupato+A
4184,sbaragliare+V
4185,balenare+V
4186,tralignare+V
4187,esaltare+A
4188,spancare+V
4189,uscere+V
4190,disavvezzare+V
4191,derubare+V
4192,folleggiare+V
4193,vagare+V
4194,formulare+V
4195,imbrillantinare+V
4196,schiaffeggeere+V
4197,acciuffare+V
4198,coloraturo+N
4199,premunire+V
4200,rivoltare+V
4201,municipalità+N
4202,autovaluteere+V
4203,tentenneere+V
4204,spodestare+V
4205,influenzare+V
4206,polleere+V
4207,accalappiare+V
4208,asseriere+V
4209,mormoreere+V
4210,beare+V
4211,sotterssere+V
4212,sbalzare+V
4213,smagrirrre+V
4214,traboccare+V
4215,arreessere+V
4216,autocensurare+V
4217,quieteere+V
4218,approvvigionare+V
4219,favellare+V
4220,derubricare+V
4221,mescolare+V
4222,affusolare+V
4223,implorare+V
4224,ibernare+V
4225,rabescare+A
4226,investire+V
4227,raddenseere+V
4228,acquisire+V
4229,schematizzare+V
4230,complimentare+V
4231,riversare+V
4232,spezzettare+V
4233,imbronciare+V
4234,divaricare+V
4235,astrologare+V
4236,godere+V
4237,antidannunziano+A
4238,faticare+V
4239,decedere+V
4240,appassiorre+V
4241,imbandiererrre+V
4242,sminare+V
4243,sferssere+V
4244,arricciolare+V
4245,frisare+V
4246,consiglieere+V
4247,sovraffaticare+V
4248,lunare+A
4249,freddare+V
4250,beatificare+V
4251,raspare+V
4252,infischiare+V
4253,lambiccare+V
4254,esorcizzare+V
4255,stornelleere+V
4256,espandessessere+V
4257,basamento+N
4258,riatteere+V
4259,innervosire+V
4260,angariare+V
4261,spasimeere+V
4262,appesantiere+V
4263,riseminare+V
4264,spopolare+V
4265,razionalizzare+V
4266,malnutrito+A
4267,imprigionare+V
4268,ponzare+V
4269,scudiscare+V
4270,ambientalistico+A
4271,disdegrre+V
4272,rappattumeere+V
4273,inneggiare+V
4274,glissare+V
4275,mistificare+V
4276,smascherare+V
4277,smaniare+V
4278,allineeere+V
4279,attristare+V
4280,indugiare+V
4281,rivincere+V
4282,vaffanculeggiare+V
4283,attornieere+V
4284,irizzare+V
4285,matricolare+V
4286,malmeneere+V
4287,racimolare+A
4288,piallare+V
4289,burocratizzare+V
4290,escrescere+V
4291,oscillazione+N
4292,promuovere+V
4293,esaminare+V
4294,equilibere+V
4295,affluere+V
4296,teorizzeere+V
4297,solidarizzare+V
4298,racconrre+V
4299,instradare+V
4300,sussulteere+V
4301,intasare+V
4302,cartolare+V
4303,disboscare+V
4304,appollaiare+V
4305,crespare+V
4306,scalirre+V
4307,appendere+V
4308,ingemmare+V
4309,fruttare+V
4310,alienare+V
4311,dosare+V
4312,mancare+V
4313,deregolamentare+V
4314,inseriere+V
4315,beatificare+V
4316,contrarere+V
4317,disossare+V
4318,autoassolverrre+V
4319,straziare+V
4320,incontrare+V
4321,esplorare+V
4322,conciare+V
4323,assecore+V
4324,ricollegare+V
4325,goduria+N
4326,orbiterrre+V
4327,scosciare+V
4328,stecchire+V
4329,sconnettere+V
4330,partecipeere+V
4331,crocidare+V
4332,imprecare+V
4333,idrogerre+V
4334,pregevole+A
4335,straziare+V
4336,sgorgare+V
4337,sopraccigliare+V
4338,dissuadeere+V
4339,infondere+V
4340,canapo+N
4341,citoforre+V
4342,miniare+V
4343,intervistare+V
4344,imputeere+V
4345,infuocare+V
4346,appontare+V
4347,lucrare+V
4348,viviseziorre+V
4349,giganteggeere+V
4350,sciamannare+V
4351,preconosrre+V
4352,arrostiere+V
4353,appigliare+V
4354,nomeere+V
4355,handicappare+V
4356,promettere+A
4357,sottostrre+V
4358,laconico+A
4359,allarmare+V
4360,raffreddare+V
4361,ambiare+V
4362,spelacchiare+V
4363,disattrezzare+V
4364,smarcare+V
4365,professare+V
4366,deburocratizzare+V
4367,delibereere+V
4368,encomiare+V
4369,ultimeere+V
4370,ingommare+V
4371,istradeere+V
4372,eccedere+V
4373,vulcanizzare+V
4374,meravilere+V
4375,appartare+V
4376,rinserrare+V
4377,militanza+N
4378,elargiere+V
4379,fuggiare+V
4380,bocciare+V
4381,feriere+V
4382,piovigginare+V
4383,spieere+V
4384,servire+V
4385,brancicare+V
4386,saturo+N
4387,quinquennale+A
4388,slittare+V
4389,handicappare+V
4390,assaporare+V
4391,arguire+V
4392,autososterre+V
4393,biancheggiare+V
4394,affettare+V
4395,mureere+V
4396,affaticare+V
4397,smascellare+V
4398,pronunziassessere+V
4399,enfatizzare+V
4400,ingioiellare+V
4401,siedeere+V
4402,preconoscere+A
4403,ammutinare+V
4404,rilegare+V
4405,suddividere+V
4406,biasrre+V
4407,conquedere+V
4408,sopravvalutare+V
4409,aborriere+V
4410,giugule+V
4411,istillare+V
4412,plaudire+V
4413,reagire+V
4414,deputare+V
4415,ulcerare+A
4416,riammoglare+V
4417,intercomunale+A
4418,ingommare+V
4419,limare+V
4420,ricomprare+V
4421,limitare+V
4422,allattare+V
4423,silurassessere+V
4424,cozzare+V
4425,autopromuoveere+V
4426,miglioere+V
4427,nuotare+V
4428,strisciare+V
4429,ricongiurre+V
4430,acclameere+V
4431,cooptare+V
4432,riformismo+N
4433,allontanare+V
4434,psicologico+A
4435,infischiare+V
4436,patirre+V
4437,ripugrre+V
4438,avviare+V
4439,interagire+V
4440,dubitatire+A
4441,ruzzare+V
4442,esorbitare+V
4443,sbrigare+V
4444,pisolare+V
4445,insalivassessere+V
4446,rintracciare+V
4447,convolare+V
4448,banalizzeere+V
4449,ultimare+V
4450,conciliare+V
4451,perdizione+N
4452,contorcrre+V
4453,gocciare+V
4454,srotolare+V
4455,identificare+V
4456,attristare+V
4457,imperturbabile+A
4458,obnubilare+V
4459,scorgere+V
4460,faticatore+N
4461,abboccare+V
4462,pigiare+V
4463,imperre+V
4464,torcare+V
4465,blu+N
4466,scoleere+V
4467,spiumeere+V
4468,scompigliare+V
4469,ridisegnare+V
4470,infermieristico+A
4471,elisabettiano+A
4472,crogiuolare+V
4473,erboso+A
4474,firmare+V
4475,attrarre+V
4476,protocolle+V
4477,riverire+V
4478,autotasseere+V
4479,imbottiglieere+V
4480,comprovare+V
4481,accordeere+V
4482,contemplare+V
4483,inalberare+V
4484,pressappochismo+N
4485,ciancicare+V
4486,affluire+V
4487,comunicare+V
4488,colorire+V
4489,riacchiappare+V
4490,dedicare+V
4491,suddivideere+V
4492,esilarare+V
4493,appassionare+V
4494,costituire+V
4495,scalzare+V
4496,attrezzeere+V
4497,intossicare+V
4498,supplere+A
4499,narratrice+N
4500,trombeere+V
4501,presentissessere+V
4502,patinare+V
4503,timbrare+A
4504,appigliare+V
4505,cinghialesco+A
4506,foracchiare+V
4507,scarrucolare+V
4508,indebolere+V
4509,rifriggrre+V
4510,seppelliere+V
4511,morsere+V
4512,intorbidare+V
4513,scattare+V
4514,ionizzerrre+V
4515,interporre+V
4516,sgroppare+V
4517,longitudine+N
4518,tamponare+V
4519,acciaiare+V
4520,decurtare+V
4521,intiepidire+V
4522,broncio+N
4523,appesteere+V
4524,vinificare+V
4525,ingigantire+V
4526,indeterminato+A
4527,programmeere+V
4528,incuneare+V
4529,imbrancare+V
4530,atterreere+V
4531,deprimeere+V
4532,agrodolce+A
4533,scarseggerrre+V
4534,introvabile+A
4535,discare+V
4536,fluidificare+V
4537,tappezzare+V
4538,vinicolo+A
4539,principale+A
4540,rivendicare+V
4541,reciprocare+V
4542,soffondere+A
4543,taurare+V
4544,insigrre+A
4545,seghettare+V
4546,forsennato+N
4547,rincrescere+V
4548,ravvolgere+A
4549,adontassessere+V
4550,notare+V
4551,beatificare+V
4552,rinzaffare+A
4553,simulare+V
4554,autoironizzare+V
4555,frignare+V
4556,ingelosere+V
4557,travisare+V
4558,commensurare+V
4559,ricuocere+V
4560,tratteggiare+V
4561,rabberciare+V
4562,sminuzzeere+V
4563,ingurgitare+V
4564,vetrioleggiare+V
4565,ribadire+V
4566,assere+A
4567,mitridatizzare+V
4568,co-produrre+V
4569,nebbione+N
4570,cardare+V
4571,degenerare+V
4572,avalleere+V
4573,germoglieere+V
4574,suffragare+A
4575,frollare+V
4576,calmierare+A
4577,giungeere+V
4578,strazieere+V
4579,sbarazzare+V
4580,esterificare+V
4581,esagessere+V
4582,disimpegnare+V
4583,palliare+V
4584,crescessessere+V
4585,rigato+A
4586,debilitare+V
4587,ammaglie+V
4588,espettossere+V
4589,propinare+V
4590,fluidificare+V
4591,soprannominare+V
4592,accertare+V
4593,oblitereere+V
4594,bianchire+V
4595,autososterre+V
4596,smussare+V
4597,gracidare+V
4598,poeticizze+V
4599,ragguagliare+V
4600,propalare+V
4601,burocratizzare+V
4602,accalappiare+V
4603,squasse+V
4604,sostare+V
4605,alzare+V
4606,insospettire+V
4607,politicizzare+V
4608,polarizzare+V
4609,incuneeere+V
4610,meritocratico+A
4611,annodare+V
4612,professionalizzare+A
4613,risarciere+V
4614,autovalutare+V
4615,destreggeere+V
4616,angarieere+V
4617,inscriveere+V
4618,sprigionare+V
4619,crogiuolare+V
4620,strillare+V
4621,denudare+A
4622,smusseere+V
4623,maggiorassessere+V
4624,orchestre+V
4625,intramezzeere+V
4626,supporere+V
4627,duo+N
4628,incruscire+V
4629,pontificare+V
4630,filosofeggeere+V
4631,piovere+V
4632,bandere+A
4633,procuere+V
4634,squartare+V
4635,disidratare+V
4636,nobilitare+V
4637,taciteere+V
4638,autodiagnosticare+V
4639,sudeere+V
4640,smineere+V
4641,reciprocare+V
4642,rimestare+V
4643,frusrre+V
4644,sventagliare+V
4645,ammainare+V
4646,deviare+V
4647,premetteere+V
4648,sgambatura+N
4649,intaccare+V
4650,freseere+V
4651,incistare+V
4652,tosteere+V
4653,lapidare+V
4654,sottorappresenteere+V
4655,pizzicottare+V
4656,enunciare+V
4657,passeere+V
4658,periodizzare+V
4659,processare+V
4660,detrarre+V
4661,inutilizzare+V
4662,appollaieere+V
4663,debbiare+V
4664,scorrazzare+V
4665,sopporteere+V
4666,irreggimente+V
4667,ricompreere+V
4668,resare+V
4669,aerobico+A
4670,caccia-bombardiere+N
4671,presupporre+V
4672,iatturo+N
4673,sonnecchiare+V
4674,cappottare+A
4675,cubare+V
4676,imprigionare+V
4677,debiliteere+V
4678,ripentire+V
4679,sbiancare+V
4680,avviare+V
4681,lastricare+V
4682,immigrare+V
4683,illeggiadrire+V
4684,meravigliare+A
4685,spossare+V
4686,rimarere+V
4687,ripromettrre+V
4688,intossicare+V
4689,rassegnazione+N
4690,trapanare+V
4691,provincializzare+V
4692,precettare+V
4693,deburocratizzare+V
4694,trasformare+V
4695,network+N
4696,verificare+A
4697,compenetrare+V
4698,schidiorre+V
4699,incororre+V
4700,congestionato+A
4701,raccapricciare+V
4702,roteare+V
4703,beccare+V
4704,dissequestssere+V
4705,amnistiare+V
4706,mordicchiare+V
4707,appunteere+V
4708,crollare+V
4709,macchinare+V
4710,discolpeere+V
4711,ingaggiare+V
4712,esteuropeo+A
4713,contitolare+V
4714,ballotteere+V
4715,disgelare+V
4716,dissecare+V
4717,slatteere+V
4718,confinare+V
4719,pugnalare+V
4720,salassere+V
4721,adontare+V
4722,beatificare+V
4723,soleggiare+V
4724,sfalsare+V
4725,dimissionare+V
4726,sfreneere+V
4727,respingere+V
4728,adunare+A
4729,riacquisteere+V
4730,adeguare+V
4731,serpere+V
4732,scappellare+V
4733,volgare+V
4734,sfaccendare+A
4735,escrescere+V
4736,tallonare+V
4737,svenire+V
4738,conglomerare+V
4739,attorcrre+V
4740,lamentazione+N
4741,disinfiammare+V
4742,partecipe+V
4743,propiziare+V
4744,delibeere+V
4745,rimodellare+V
4746,zampillare+V
4747,roteare+V
4748,sorvelere+V
4749,animale+A
4750,sghignazzare+V
4751,decantare+V
4752,allucinare+A
4753,accoccolare+V
4754,strombettare+V
4755,cifrario+N
4756,sorveglieere+V
4757,pensierino+N
4758,scaturiere+V
4759,rotare+V
4760,implossere+V
4761,vestiario+N
4762,geminare+V
4763,ionizzare+V
4764,scompartere+A
4765,prepassere+V
4766,impalcare+V
4767,acchiappare+V
4768,intrallazzare+A
4769,fruttare+V
4770,povero+N
4771,esagererrre+V
4772,spruzzare+V
4773,accertare+V
4774,deregolamenteere+V
4775,riadeguare+V
4776,rosicare+V
4777,rafforzativo+A
4778,tracimerrre+V
4779,dichiareere+V
4780,scopiazzare+V
4781,profumare+A
4782,imbottigliare+V
4783,basculare+V
4784,offico+A
4785,imbroncie+V
4786,accompagnamento+N
4787,discacrre+V
4788,fetale+A
4789,commentare+V
4790,appezzare+V
4791,lineare+V
4792,delegittimeere+V
4793,rescinderrre+V
4794,cigoleere+V
4795,impratichire+V
4796,spiare+V
4797,autoreplicare+V
4798,autoinflirre+V
4799,annovereere+V
4800,strafotteere+V
4801,empire+V
4802,squilibssere+V
4803,discacrre+V
4804,novantesimo+A
4805,istituzionalizzare+V
4806,strombetteere+V
4807,riconfrontare+V
4808,richiamare+V
4809,procedere+V
4810,ambientare+V
4811,rincoglioniere+V
4812,ricompreere+V
4813,tassare+V
4814,costeggiare+V
4815,sviscessere+V
4816,vagare+V
4817,scovare+V
4818,imbare+V
4819,soffrere+V
4820,comprendere+V
4821,intuere+V
4822,schioccare+V
4823,ridisegrre+V
4824,spersonalizzeere+V
4825,autoassolvere+V
4826,anti-olimpiado+A
4827,sbozzare+V
4828,gruppo+N
4829,assecondare+V
4830,robotizzeere+V
4831,decriminalizzare+V
4832,rattrappire+V
4833,brasare+V
4834,restaurare+V
4835,riamare+V
4836,legittimista+A
4837,moleere+V
4838,tosare+V
4839,mistico+A
4840,attrupperrre+V
4841,reputare+V
4842,ispeziorre+V
4843,deriveere+V
4844,boria+N
4845,prevaricare+V
4846,teorizzare+V
4847,ravvoltolare+V
4848,jugoslavo+A
4849,potrre+V
4850,sostenteere+V
4851,vetrioleggiare+V
4852,intuire+V
4853,telelavorare+V
4854,rafforzeere+V
4855,dichiareere+V
4856,gridare+V
4857,intossicare+V
4858,tamponare+V
4859,conclusire+A
4860,maxiaumento+N
4861,co-prerisedere+V
4862,pendolare+V
4863,satolleere+V
4864,ammutolire+V
4865,flutto+N
4866,imbrillantinare+V
4867,strumentare+V
4868,sceverare+V
4869,romprre+V
4870,significare+A
4871,rachitico+A
4872,recire+A
4873,arrogare+V
4874,attivare+V
4875,satollare+V
4876,girovagare+V
4877,ghermere+V
4878,sottovalutare+V
4879,idratare+V
4880,tacitare+V
4881,avvelenatore+N
4882,oblare+V
4883,sganrre+V
4884,istituzionalizzare+V
4885,separerrre+V
4886,commissarierrre+V
4887,spaglieere+V
4888,vagare+V
4889,scartabelleere+V
4890,offendere+V
4891,sbatacchiare+V
4892,bulinare+V
4893,giocherellare+V
4894,rintane+V
4895,affrontare+V
4896,inneggiare+V
4897,impaginare+V
4898,tecnicizzare+V
4899,chiacchierare+V
4900,inamidare+V
4901,ricaricare+V
4902,deflagrare+V
4903,ubicare+V
4904,azzoppeere+V
4905,canterellare+V
4906,concomitanza+N
4907,frammischiare+V
4908,zoppicare+V
4909,acclimatare+V
4910,espettorare+V
4911,incerare+V
4912,stracuuocere+V
4913,vaccinare+V
4914,ricostruire+V
4915,distruzione+N
4916,compiere+V
4917,succedrre+V
4918,relazionare+V
4919,raggruppeere+V
4920,profferirrre+V
4921,sorvegliare+V
4922,superpagare+V
4923,ficcare+V
4924,comario+N
4925,stirare+V
4926,cesoio+N
4927,ammattere+A
4928,immigrare+V
4929,cucire+V
4930,graffere+V
4931,dolorassessere+V
4932,baratteere+V
4933,negretto+N
4934,volturerrre+V
4935,rispolvereere+V
4936,ambienteere+V
4937,bombeere+V
4938,rimenare+V
4939,valutabile+A
4940,velato+A
4941,affettare+V
4942,irizzare+V
4943,idrogenare+V
4944,petrolchimico+N
4945,ordirre+V
4946,ricongiungere+V
4947,ferraristo+N
4948,ingravidare+V
4949,ingesseere+V
4950,fraseggiare+V
4951,stravaccassessere+V
4952,essiccare+V
4953,rielaboreere+V
4954,stanzierrre+V
4955,sviscerare+V
4956,ereditare+V
4957,anchilosare+V
4958,compungeere+V
4959,perquisire+V
4960,bevicchieere+V
4961,autoconvincare+V
4962,florido+A
4963,defaticare+V
4964,trasfrire+V
4965,rispettabile+A
4966,lavoricchieere+V
4967,assaggeere+V
4968,rimembssere+V
4969,soggettiveere+V
4970,panare+V
4971,eccedrre+V
4972,reiterassessere+V
4973,editare+V
4974,rurale+A
4975,capelluto+A
4976,correttezzo+N
4977,deturpeere+V
4978,bisticciare+V
4979,sopraffare+V
4980,contabilizzare+V
4981,etnologico+A
4982,piroscafo+N
4983,stordire+V
4984,fatturare+V
4985,crollare+V
4986,profilare+A
4987,rattrappere+V
4988,infeudare+V
4989,salinare+V
4990,conclamare+V
4991,sintonizzare+V
4992,fieno+N
4993,cagliare+A
4994,registreere+V
4995,immischiassessere+V
4996,flessibilizzerrre+V
4997,antiarabo+A
4998,satanismo+N
4999,infiammare+V
5000,spoetizzare+V
5001,esuleere+V
5002,falsificare+V
5003,invasare+V
5004,interagire+V
5005,ordiere+V
5006,compattare+A
5007,pregiudiziale+A
5008,reprimrre+V
5009,tomboleere+V
5010,ponderare+V
5011,microfilmare+V
5012,iberneere+V
5013,inveleniere+V
5014,prediligere+V
5015,bucare+V
5016,decelerare+V
5017,golf+N
5018,richiamare+V
5019,prevedere+V
5020,disdegrre+V
5021,ghignare+V
5022,officinale+A
5023,sagginare+V
5024,frammettere+V
5025,rimbambare+V
5026,spopoleere+V
5027,impacrre+V
5028,benamato+A
5029,autotutelare+V
5030,somilere+V
5031,bruciaccare+V
5032,spiattellare+V
5033,inceppare+V
5034,scoleere+V
5035,cantato+N
5036,integrare+V
5037,aggrinzeere+V
5038,vacare+V
5039,autoprodurre+V
5040,distendere+V
5041,catechizzare+V
5042,allrre+V
5043,infarcire+V
5044,assurgrre+V
5045,imperiare+V
5046,laureo+A
5047,nottambulo+N
5048,imbrogliare+V
5049,esorcizzare+A
5050,anti-juventino+A
5051,sbalze+V
5052,rivendrre+V
5053,idrogeneere+V
5054,tiberino+A
5055,barbugliare+A
5056,assicurare+V
5057,vietare+V
5058,ritagliare+V
5059,dilettare+V
5060,spodestare+V
5061,criptare+V
5062,spodestare+V
5063,vogatore+N
5064,digiunare+V
5065,scattare+V
5066,indottrirre+V
5067,acclimatare+V
5068,derubricare+V
5069,rifugiare+V
5070,rastrellare+V
5071,disorientare+V
5072,affittare+V
5073,tabacchiero+N
5074,lucreere+V
5075,timing+N
5076,saporoso+A
5077,scudisciare+V
5078,ripiovere+V
5079,relatrice+N
5080,comandato+N
5081,autoalimentare+V
5082,aggiungere+V
5083,collimeere+V
5084,intromettere+V
5085,tavolaccio+N
5086,arrotondare+V
5087,rifluire+V
5088,rieducare+V
5089,spolmonare+V
5090,fossessere+V
5091,ospitare+V
5092,demordere+V
5093,stornare+V
5094,imperieere+V
5095,caritatevole+A
5096,stipulare+V
5097,tonfeere+V
5098,oscureere+V
5099,bertinottiano+A
5100,sganciare+V
5101,trombare+V
5102,punzecchiare+V
5103,impeessere+V
5104,divisare+V
5105,rubricare+V
5106,rabboniere+V
5107,uniformare+V
5108,disincentivare+V
5109,propirre+V
5110,aggrottare+V
5111,fluidificare+V
5112,confinare+A
5113,rimodellare+V
5114,preordinassessere+V
5115,rinnegare+V
5116,ricorere+V
5117,deburocratizzare+V
5118,svetteere+V
5119,destabilizzeere+V
5120,echeggiare+V
5121,stagliare+V
5122,immigere+V
5123,accorgere+V
5124,screpolare+V
5125,incatrameere+V
5126,rimpiare+A
5127,globalizzare+V
5128,attraccare+V
5129,riassestare+V
5130,autostrangolare+V
5131,dedicare+V
5132,incorrere+V
5133,rovistare+V
5134,affittare+V
5135,preoccupare+V
5136,completeere+V
5137,ragionevolezzo+N
5138,frastaglieere+V
5139,rimbambere+V
5140,trasformare+V
